Industry,Company Name,HQ Country,Website,Employee Count,Revenue Estimate,Founded,Company Size,Specialization Tags,Status
Shipbuilding,Naval Group,France,https://www.naval-group.com,"16,000+","$4B+",2007,Large Enterprise,"Naval Defense, Submarines, Surface Ships",Verified
Shipbuilding,Sumitomo Heavy Industries,Japan,https://www.shi.co.jp,"30,000+","$7B+",1888,Large Enterprise,"Industrial Machinery, Ships, Precision Equipment",Verified
Shipbuilding,Kawasaki Heavy Industries,Japan,https://global.kawasaki.com,"40,000+","$15B+",1896,Large Enterprise,"Ships, Aerospace, Rolling Stock, Motorcycles",Verified
Shipbuilding,Hanjin Heavy Industries,South Korea,https://www.hanjinsc.com,"3,000+","$1B+",1937,Medium Enterprise,"Containerships, Bulk Carriers, Offshore",Verified
Shipbuilding,Cochin Shipyard Limited,India,https://www.cochinshipyard.com,"2,000+","$500M+",1972,Medium Enterprise,"Shipbuilding, Repair",Verified
Shipbuilding,Mitsui E&S Holdings,Japan,https://www.mes.co.jp,"5,000+","$2B+",1917,Medium Enterprise,"Ships, Machinery, Engineering",Verified
Shipbuilding,Imabari Shipbuilding,Japan,https://www.imabari.com,"12,000+","$4B+",1901,Large Enterprise,"Bulk Carriers, Containerships, Tankers",Verified
Shipbuilding,Japan Marine United Corporation,Japan,https://www.jmuc.co.jp,"8,000+","$3B+",2013,Large Enterprise,"Naval, Commercial Ships",Verified
Shipbuilding,STX Offshore & Shipbuilding,South Korea,https://www.stxship.co.kr,"3,000+","$1B+",1967,Medium Enterprise,"Offshore, Specialized Vessels",Verified
Renewable Energy Equipment,Vestas Wind Systems,Denmark,https://www.vestas.com,"29,000+","$17B+",1945,Large Enterprise,"Wind Turbines, Service, Solutions",Verified
Renewable Energy Equipment,Siemens Gamesa,Spain,https://www.siemensgamesa.com,"26,000+","$11B+",1976,Large Enterprise,"Onshore & Offshore Wind Turbines, Service",Verified
Renewable Energy Equipment,General Electric Renewable Energy,USA,https://www.ge.com,"(Part of GE)","$15B+",1892,Conglomerate,"Onshore & Offshore Wind, Hydro, Grid",Verified
Renewable Energy Equipment,Goldwind Science & Technology,China,https://www.goldwind.com,"9,000+","$8B+",1998,Large Enterprise,"Wind Turbines, Energy Storage",Verified
Renewable Energy Equipment,Envision Group,China,https://www.envision-group.com,"7,000+","$7B+",2007,Large Enterprise,"Wind Turbines, AIoT, Batteries",Verified
Renewable Energy Equipment,First Solar,USA,https://www.firstsolar.com,"6,000+","$3B+",1999,Large Enterprise,"Thin-Film Solar Modules",Verified
Renewable Energy Equipment,JinkoSolar,China,https://www.jinkosolar.com,"15,000+","$12B+",2006,Large Enterprise,"Solar Modules, Cells, Wafers",Verified
Renewable Energy Equipment,Trina Solar,China,https://www.trinasolar.com,"20,000+","$8B+",1997,Large Enterprise,"Solar Modules, Trackers, Systems",Verified
Renewable Energy Equipment,LG Chem (Energy Storage),South Korea,https://www.lgchem.com,"(Part of LG Chem)","$5B+",1947,Large Enterprise,"EV Batteries, Energy Storage Systems",Verified
Renewable Energy Equipment,Canadian Solar,Canada,https://www.canadiansolar.com,"15,000+","$8B+",2001,Large Enterprise,"Solar Modules, Project Development",Verified
Renewable Energy Equipment,SMA Solar Technology,Germany,https://www.sma.de,"4,000+","$1B+",1981,Medium Enterprise,"Solar Inverters, Energy Management",Verified
Renewable Energy Equipment,Sungrow Power Supply,China,https://www.sungrowpower.com,"7,000+","$5B+",1997,Large Enterprise,"Solar Inverters, Energy Storage",Verified
Renewable Energy Equipment,Enphase Energy,USA,https://www.enphase.com,"2,000+","$2B+",2006,Medium Enterprise,"Microinverters, Energy Storage, Software",Verified
Renewable Energy Equipment,SolarEdge Technologies,Israel,https://www.solaredge.com,"5,000+","$3B+",2006,Large Enterprise,"Solar Inverters, Optimizers, EV Charging",Verified
Renewable Energy Equipment,ABB Electrification,Switzerland,https://new.abb.com,"(Part of ABB)","$15B+",1988,Large Enterprise,"EV Charging, Solar Inverters, Grid Edge",Verified
Renewable Energy Equipment,Tesla Energy,USA,https://www.tesla.com,"(Part of Tesla)","$6B+",2003,Large Enterprise,"Solar Roof, Energy Storage, Solar Panels",Verified
Renewable Energy Equipment,Northland Power,Canada,https://www.northlandpower.com,"1,000+","$2B+",1987,Medium Enterprise,"Offshore Wind, Onshore Renewables",Verified
Renewable Energy Equipment,Ørsted,Denmark,https://orsted.com,"8,000+","$10B+",2006,Large Enterprise,"Offshore & Onshore Wind, Bioenergy",Verified
Renewable Energy Equipment,Siemens Energy,Germany,https://www.siemens-energy.com,"92,000+","$30B+",2020,Large Enterprise,"Gas & Steam Turbines, Grid, Wind, Hydrogen",Verified
